instance_name,graph_type,size_n,algorithm,run_id,time_seconds,cost,path_found,ops_count,memory_peak_kb
gnp_dense_n20,gnp_dense,20,NearestNeighbor,5,0.000085,309.0,1,46,192.86
gnp_dense_n10,gnp_dense,10,Backtracking,1,0.000111,524.0,1,55,184.59
gnp_dense_n10,gnp_dense,10,Backtracking,2,0.000076,524.0,1,55,184.86
gnp_dense_n10,gnp_dense,10,Backtracking,3,0.000074,524.0,1,55,185.10
gnp_dense_n10,gnp_dense,10,Backtracking,4,0.000073,524.0,1,55,185.38
gnp_dense_n10,gnp_dense,10,Backtracking,5,0.000072,524.0,1,55,185.62
gnp_dense_n10,gnp_dense,10,DP,1,0.004215,311.0,1,23040,185.89
gnp_dense_n10,gnp_dense,10,DP,2,0.004121,311.0,1,23040,186.16
gnp_dense_n10,gnp_dense,10,DP,3,0.004119,311.0,1,23040,186.44
gnp_dense_n10,gnp_dense,10,DP,4,0.004123,311.0,1,23040,186.71
gnp_dense_n10,gnp_dense,10,DP,5,0.004115,311.0,1,23040,186.98
gnp_dense_n10,gnp_dense,10,NearestNeighbor,1,0.000079,-1,0,18,186.95
gnp_dense_n10,gnp_dense,10,NearestNeighbor,2,0.000074,-1,0,18,187.19
gnp_dense_n10,gnp_dense,10,NearestNeighbor,3,0.000074,-1,0,18,187.43
gnp_dense_n10,gnp_dense,10,NearestNeighbor,4,0.000072,-1,0,18,187.68
gnp_dense_n10,gnp_dense,10,NearestNeighbor,5,0.000084,-1,0,18,187.92
gnp_dense_n8,gnp_dense,8,Backtracking,1,0.000112,388.0,1,108,186.76
gnp_dense_n8,gnp_dense,8,Backtracking,2,0.000109,388.0,1,108,187.04
gnp_dense_n8,gnp_dense,8,Backtracking,3,0.000079,388.0,1,108,187.28
gnp_dense_n8,gnp_dense,8,Backtracking,4,0.000079,388.0,1,108,187.52
gnp_dense_n8,gnp_dense,8,Backtracking,5,0.000078,388.0,1,108,187.76
gnp_dense_n8,gnp_dense,8,DP,1,0.000742,323.0,1,3584,188.00
gnp_dense_n8,gnp_dense,8,DP,2,0.000732,323.0,1,3584,188.28
gnp_dense_n8,gnp_dense,8,DP,3,0.000766,323.0,1,3584,188.55
gnp_dense_n8,gnp_dense,8,DP,4,0.000738,323.0,1,3584,188.82
gnp_dense_n8,gnp_dense,8,DP,5,0.000745,323.0,1,3584,189.10
gnp_dense_n8,gnp_dense,8,NearestNeighbor,1,0.000076,333.0,1,13,189.37
gnp_dense_n8,gnp_dense,8,NearestNeighbor,2,0.000072,333.0,1,13,189.61
gnp_dense_n8,gnp_dense,8,NearestNeighbor,3,0.000071,333.0,1,13,189.85
gnp_dense_n8,gnp_dense,8,NearestNeighbor,4,0.000072,333.0,1,13,190.13
gnp_dense_n8,gnp_dense,8,NearestNeighbor,5,0.000072,333.0,1,13,190.37
gnp_dense_n12,gnp_dense,12,Backtracking,1,0.000108,528.0,1,78,192.99
gnp_dense_n12,gnp_dense,12,Backtracking,2,0.000081,528.0,1,78,193.26
gnp_dense_n12,gnp_dense,12,Backtracking,3,0.000079,528.0,1,78,193.50
gnp_dense_n12,gnp_dense,12,Backtracking,4,0.000079,528.0,1,78,193.75
gnp_dense_n12,gnp_dense,12,Backtracking,5,0.000078,528.0,1,78,193.99
gnp_dense_n12,gnp_dense,12,DP,1,0.022177,231.0,1,135168,194.23
gnp_dense_n12,gnp_dense,12,DP,2,0.022061,231.0,1,135168,194.50
gnp_dense_n12,gnp_dense,12,DP,3,0.022160,231.0,1,135168,194.77
gnp_dense_n12,gnp_dense,12,DP,4,0.022179,231.0,1,135168,195.05
gnp_dense_n12,gnp_dense,12,DP,5,0.022105,231.0,1,135168,195.32
gnp_dense_n12,gnp_dense,12,NearestNeighbor,1,0.000095,336.0,1,26,195.59
gnp_dense_n12,gnp_dense,12,NearestNeighbor,2,0.000080,336.0,1,26,195.87
gnp_dense_n12,gnp_dense,12,NearestNeighbor,3,0.000079,336.0,1,26,196.11
gnp_dense_n12,gnp_dense,12,NearestNeighbor,4,0.000078,336.0,1,26,196.35
gnp_dense_n12,gnp_dense,12,NearestNeighbor,5,0.000078,336.0,1,26,196.59
gnp_dense_n5,gnp_dense,5,Backtracking,1,0.000177,298.0,1,15,193.86
gnp_dense_n5,gnp_dense,5,Backtracking,2,0.000149,298.0,1,15,194.13
gnp_dense_n5,gnp_dense,5,Backtracking,3,0.000076,298.0,1,15,194.41
gnp_dense_n5,gnp_dense,5,Backtracking,4,0.000074,298.0,1,15,194.65
gnp_dense_n5,gnp_dense,5,Backtracking,5,0.000073,298.0,1,15,194.89
gnp_dense_n5,gnp_dense,5,DP,1,0.000119,263.0,1,160,195.13
gnp_dense_n5,gnp_dense,5,DP,2,0.000115,263.0,1,160,195.41
gnp_dense_n5,gnp_dense,5,DP,3,0.000115,263.0,1,160,195.65
gnp_dense_n5,gnp_dense,5,DP,4,0.000115,263.0,1,160,195.89
gnp_dense_n5,gnp_dense,5,DP,5,0.000114,263.0,1,160,196.13
gnp_dense_n5,gnp_dense,5,NearestNeighbor,1,0.000074,263.0,1,7,196.40
gnp_dense_n5,gnp_dense,5,NearestNeighbor,2,0.000080,263.0,1,7,196.64
gnp_dense_n5,gnp_dense,5,NearestNeighbor,3,0.000073,263.0,1,7,196.88
gnp_dense_n5,gnp_dense,5,NearestNeighbor,4,0.000073,263.0,1,7,197.13
gnp_dense_n5,gnp_dense,5,NearestNeighbor,5,0.000073,263.0,1,7,197.37
gnp_dense_n14,gnp_dense,14,Backtracking,1,0.000129,713.0,1,105,201.26
gnp_dense_n14,gnp_dense,14,Backtracking,2,0.000088,713.0,1,105,201.54
gnp_dense_n14,gnp_dense,14,Backtracking,3,0.000085,713.0,1,105,201.78
gnp_dense_n14,gnp_dense,14,Backtracking,4,0.000084,713.0,1,105,202.02
gnp_dense_n14,gnp_dense,14,Backtracking,5,0.000084,713.0,1,105,202.26
gnp_dense_n14,gnp_dense,14,DP,1,0.119585,188.0,1,745472,202.50
gnp_dense_n14,gnp_dense,14,DP,2,0.119538,188.0,1,745472,202.77
gnp_dense_n14,gnp_dense,14,DP,3,0.119607,188.0,1,745472,203.05
gnp_dense_n14,gnp_dense,14,DP,4,0.119537,188.0,1,745472,203.32
gnp_dense_n14,gnp_dense,14,DP,5,0.119174,188.0,1,745472,203.59
gnp_dense_n14,gnp_dense,14,NearestNeighbor,1,0.000105,261.0,1,24,203.87
gnp_dense_n14,gnp_dense,14,NearestNeighbor,2,0.000086,261.0,1,24,204.11
gnp_dense_n14,gnp_dense,14,NearestNeighbor,3,0.000090,261.0,1,24,204.35
gnp_dense_n14,gnp_dense,14,NearestNeighbor,4,0.000085,261.0,1,24,204.59
gnp_dense_n14,gnp_dense,14,NearestNeighbor,5,0.000083,261.0,1,24,204.83
gnp_dense_n16,gnp_dense,16,Backtracking,1,0.000133,708.0,1,184,205.97
gnp_dense_n16,gnp_dense,16,Backtracking,2,0.000096,708.0,1,184,206.24
gnp_dense_n16,gnp_dense,16,Backtracking,3,0.000094,708.0,1,184,206.49
gnp_dense_n16,gnp_dense,16,Backtracking,4,0.000092,708.0,1,184,206.73
gnp_dense_n16,gnp_dense,16,Backtracking,5,0.000127,708.0,1,184,207.00
gnp_dense_n16,gnp_dense,16,DP,1,0.611927,243.0,1,3932160,207.27
gnp_dense_n16,gnp_dense,16,DP,2,0.614475,243.0,1,3932160,207.55
gnp_dense_n16,gnp_dense,16,DP,3,0.610753,243.0,1,3932160,207.82
gnp_dense_n16,gnp_dense,16,DP,4,0.611821,243.0,1,3932160,208.09
gnp_dense_n16,gnp_dense,16,DP,5,0.612294,243.0,1,3932160,208.37
gnp_dense_n16,gnp_dense,16,NearestNeighbor,1,0.000175,349.0,1,32,208.64
gnp_dense_n16,gnp_dense,16,NearestNeighbor,2,0.000092,349.0,1,32,208.91
gnp_dense_n16,gnp_dense,16,NearestNeighbor,3,0.000098,349.0,1,32,209.16
gnp_dense_n16,gnp_dense,16,NearestNeighbor,4,0.000088,349.0,1,32,209.43
gnp_dense_n16,gnp_dense,16,NearestNeighbor,5,0.000087,349.0,1,32,209.67
